,symbol,date,volume,market.cap,sector,industry,exchange
251,YI,20/02/2019,3300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
252,YI,21/02/2019,11600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
253,YI,22/02/2019,8100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
254,YI,25/02/2019,35500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
255,YI,26/02/2019,10100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
256,YI,27/02/2019,15600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
257,YI,28/02/2019,11000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
258,YI,01/03/2019,5200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
259,YI,04/03/2019,17000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
260,YI,05/03/2019,14000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
261,YI,06/03/2019,5400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
262,YI,07/03/2019,12900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
263,YI,08/03/2019,21900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
264,YI,11/03/2019,4500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
265,YI,12/03/2019,6300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
266,YI,13/03/2019,7300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
267,YI,14/03/2019,2400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
268,YI,15/03/2019,106500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
269,YI,18/03/2019,176000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
270,YI,19/03/2019,141700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
271,YI,20/03/2019,25600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
272,YI,21/03/2019,65800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
273,YI,22/03/2019,75600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
274,YI,25/03/2019,25300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
275,YI,26/03/2019,75000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
276,YI,27/03/2019,62800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
277,YI,28/03/2019,56400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
278,YI,29/03/2019,31100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
279,YI,01/04/2019,24600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
280,YI,02/04/2019,9600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
281,YI,03/04/2019,9100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
282,YI,04/04/2019,19400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
283,YI,05/04/2019,15800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
284,YI,08/04/2019,8200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
285,YI,09/04/2019,10900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
286,YI,10/04/2019,4100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
287,YI,11/04/2019,26100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
288,YI,12/04/2019,23000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
289,YI,15/04/2019,22900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
290,YI,16/04/2019,19800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
291,YI,17/04/2019,35700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
292,YI,18/04/2019,6400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
293,YI,22/04/2019,45800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
294,YI,23/04/2019,167400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
295,YI,24/04/2019,47300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
296,YI,25/04/2019,35600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
297,YI,26/04/2019,11900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
298,YI,29/04/2019,15200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
299,YI,30/04/2019,82700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
300,YI,01/05/2019,14400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
301,YI,02/05/2019,28500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
302,YI,03/05/2019,46200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
303,YI,06/05/2019,17400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
304,YI,07/05/2019,84500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
305,YI,08/05/2019,63800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
306,YI,09/05/2019,45900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
307,YI,10/05/2019,600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
308,YI,13/05/2019,8800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
309,YI,14/05/2019,1600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
310,YI,15/05/2019,7000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
311,YI,16/05/2019,38800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
312,YI,17/05/2019,55500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
313,YI,20/05/2019,41600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
314,YI,21/05/2019,45900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
315,YI,22/05/2019,8500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
316,YI,23/05/2019,19300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
317,YI,24/05/2019,11000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
318,YI,28/05/2019,22500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
319,YI,29/05/2019,1000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
320,YI,30/05/2019,15200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
321,YI,31/05/2019,30500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
322,YI,03/06/2019,7600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
323,YI,04/06/2019,26900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
324,YI,05/06/2019,12600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
325,YI,06/06/2019,7000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
326,YI,07/06/2019,6300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
327,YI,10/06/2019,9100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
328,YI,11/06/2019,32800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
329,YI,12/06/2019,13900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
330,YI,13/06/2019,33500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
331,YI,14/06/2019,5300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
332,YI,17/06/2019,6300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
333,YI,18/06/2019,19800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
334,YI,19/06/2019,22000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
335,YI,20/06/2019,18900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
336,YI,21/06/2019,3000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
337,YI,24/06/2019,21300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
338,YI,25/06/2019,22100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
339,YI,26/06/2019,14700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
340,YI,27/06/2019,9200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
341,YI,28/06/2019,29200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
342,YI,01/07/2019,22900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
343,YI,02/07/2019,134900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
344,YI,03/07/2019,30200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
345,YI,05/07/2019,27400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
346,YI,08/07/2019,20600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
347,YI,09/07/2019,21400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
348,YI,10/07/2019,13300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
349,YI,11/07/2019,9600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
350,YI,12/07/2019,1200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
351,YI,15/07/2019,15600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
352,YI,16/07/2019,37500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
353,YI,17/07/2019,16800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
354,YI,18/07/2019,3200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
355,YI,19/07/2019,22200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
356,YI,22/07/2019,89400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
357,YI,23/07/2019,24900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
358,YI,24/07/2019,17700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
359,YI,25/07/2019,2500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
360,YI,26/07/2019,63000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
361,YI,29/07/2019,11800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
362,YI,30/07/2019,8700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
363,YI,31/07/2019,13800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
364,YI,01/08/2019,37700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
365,YI,02/08/2019,4600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
366,YI,05/08/2019,6900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
367,YI,06/08/2019,16100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
368,YI,07/08/2019,23500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
369,YI,08/08/2019,20300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
370,YI,09/08/2019,7900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
371,YI,12/08/2019,7100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
372,YI,13/08/2019,28700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
373,YI,14/08/2019,66500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
374,YI,15/08/2019,310300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
375,YI,16/08/2019,38500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
376,YI,19/08/2019,24400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
377,YI,20/08/2019,41500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
378,YI,21/08/2019,26000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
379,YI,22/08/2019,7700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
380,YI,23/08/2019,366800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
381,YI,26/08/2019,33800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
382,YI,27/08/2019,11500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
383,YI,28/08/2019,47100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
384,YI,29/08/2019,13700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
385,YI,30/08/2019,26400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
386,YI,03/09/2019,45500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
387,YI,04/09/2019,43600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
388,YI,05/09/2019,27500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
389,YI,06/09/2019,30200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
390,YI,09/09/2019,298600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
391,YI,10/09/2019,1882600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
392,YI,11/09/2019,420500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
393,YI,12/09/2019,392200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
394,YI,13/09/2019,619800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
395,YI,16/09/2019,84800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
396,YI,17/09/2019,67100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
397,YI,18/09/2019,22000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
398,YI,19/09/2019,30800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
399,YI,20/09/2019,16600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
400,YI,23/09/2019,59900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
401,YI,24/09/2019,32100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
402,YI,25/09/2019,20800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
403,YI,26/09/2019,68300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
404,YI,27/09/2019,139900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
405,YI,30/09/2019,137800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
406,YI,01/10/2019,37400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
407,YI,02/10/2019,31900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
408,YI,03/10/2019,16600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
409,YI,04/10/2019,14400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
410,YI,07/10/2019,23300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
411,YI,08/10/2019,400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
412,YI,09/10/2019,20400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
413,YI,10/10/2019,12700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
414,YI,11/10/2019,12500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
415,YI,14/10/2019,7500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
416,YI,15/10/2019,5800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
417,YI,16/10/2019,1800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
418,YI,17/10/2019,1200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
419,YI,18/10/2019,5600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
420,YI,21/10/2019,11100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
421,YI,22/10/2019,7400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
422,YI,23/10/2019,100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
423,YI,24/10/2019,2900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
424,YI,25/10/2019,18600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
425,YI,28/10/2019,12200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
426,YI,29/10/2019,9300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
427,YI,30/10/2019,21700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
428,YI,31/10/2019,10200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
429,YI,01/11/2019,500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
430,YI,04/11/2019,1200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
431,YI,05/11/2019,11000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
432,YI,06/11/2019,5100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
433,YI,07/11/2019,1300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
434,YI,08/11/2019,12100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
435,YI,11/11/2019,24000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
436,YI,12/11/2019,6000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
437,YI,13/11/2019,18900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
438,YI,14/11/2019,37000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
439,YI,15/11/2019,17500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
440,YI,18/11/2019,8800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
441,YI,19/11/2019,10200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
442,YI,20/11/2019,11200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
443,YI,21/11/2019,7900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
444,YI,22/11/2019,23000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
445,YI,25/11/2019,15200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
446,YI,26/11/2019,27700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
447,YI,27/11/2019,30900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
448,YI,29/11/2019,5400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
449,YI,02/12/2019,12500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
450,YI,03/12/2019,17200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
451,YI,04/12/2019,9100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
452,YI,05/12/2019,7300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
453,YI,06/12/2019,7700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
454,YI,09/12/2019,21600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
455,YI,10/12/2019,40900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
456,YI,11/12/2019,17200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
457,YI,12/12/2019,15100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
458,YI,13/12/2019,5800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
459,YI,16/12/2019,1300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
460,YI,17/12/2019,13100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
461,YI,18/12/2019,0,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
462,YI,19/12/2019,0,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
463,YI,20/12/2019,5000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
464,YI,23/12/2019,8200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
465,YI,24/12/2019,49900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
466,YI,26/12/2019,223300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
467,YI,27/12/2019,89600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
468,YI,30/12/2019,194500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
469,YI,31/12/2019,437500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
470,YI,02/01/2020,39100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
471,YI,03/01/2020,26200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
472,YI,06/01/2020,6400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
473,YI,07/01/2020,54800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
474,YI,08/01/2020,50900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
475,YI,09/01/2020,37000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
476,YI,10/01/2020,28600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
477,YI,13/01/2020,27100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
478,YI,14/01/2020,5600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
479,YI,15/01/2020,8500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
480,YI,16/01/2020,34000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
481,YI,17/01/2020,35100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
482,YI,21/01/2020,54800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
483,YI,22/01/2020,48900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
484,YI,23/01/2020,661200,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
485,YI,24/01/2020,51700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
486,YI,27/01/2020,334900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
487,YI,28/01/2020,258500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
488,YI,29/01/2020,1202600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
489,YI,30/01/2020,946700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
490,YI,31/01/2020,132700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
491,YI,03/02/2020,85900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
492,YI,04/02/2020,106300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
493,YI,05/02/2020,41100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
494,YI,06/02/2020,19000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
495,YI,07/02/2020,18100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
496,YI,10/02/2020,19600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
497,YI,11/02/2020,30000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
498,YI,12/02/2020,29100,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
499,YI,13/02/2020,34500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
500,YI,14/02/2020,147800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
501,YI,18/02/2020,2144000,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
502,YI,19/02/2020,1579800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
503,YI,20/02/2020,54300,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
504,YI,21/02/2020,1944800,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
505,YI,24/02/2020,1242400,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
506,YI,25/02/2020,59700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
507,YI,26/02/2020,29700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
508,YI,27/02/2020,3205900,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
509,YI,28/02/2020,31700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
510,YI,02/03/2020,2401500,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
511,YI,03/03/2020,378700,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
512,YI,04/03/2020,1528600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
513,YI,05/03/2020,139600,$560.04M,Health Care,Medical/Nursing Services,NASDAQ
